metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,39.72,38.1,44.15,39.8,56.0,219.65,156.48,115.33,126.0
EPS in Rs,29.4,19.85,3.88,4.35,4.79,5.16,4.16,6.3,8.14,9.88,7.73,6.33,
Equity Capital (Rs Cr),20.0,20.0,99.0,94.0,94.0,94.0,94.0,188.0,188.0,188.0,188.0,188.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,100000000.0,100000000.0,495000000.0,470000000.0,470000000.0,470000000.0,470000000.0,940000000.0,940000000.0,940000000.0,940000000.0,940000000.0,
Market Cap (Rs Cr),,,,,1866.84,1790.7,2075.05,3741.2,5264.0,20647.1,14709.12,10841.02,11850.0
P/E ratio,,,,,8.29,7.38,10.61,6.32,6.88,22.23,20.24,18.22,19.9
