metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),1000.3,827.35,770.8,947.85,1374.9,918.85,1241.45,1489.55,1424.45,1735.95,1999.25,1540.0,1419.0
EPS in Rs,9.83,11.28,8.68,14.91,21.29,16.18,4.28,13.82,11.5,15.51,16.71,15.63,
Equity Capital (Rs Cr),26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,260000000.0,
Market Cap (Rs Cr),26007.8,21511.1,20040.8,24644.1,35747.4,23890.1,32277.7,38728.3,37035.7,45134.7,51980.5,40040.0,37514.0
P/E ratio,101.76,73.35,88.8,63.57,64.58,56.79,290.06,107.78,123.87,111.92,119.64,98.53,110.0
