metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),403.6,478.92,583.5,572.55,576.7,375.85,926.9,1019.3,1054.3,1154.85,858.9,920.1,1110.0
EPS in Rs,11.05,14.56,15.91,14.78,14.25,16.06,19.36,23.68,21.64,26.5,18.48,30.48,
Equity Capital (Rs Cr),16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,
Market Cap (Rs Cr),6457.6,7662.72,9336.0,9160.8,9227.2,6013.6,14830.4,16308.8,16868.8,18477.6,13742.4,14721.6,17674.0
P/E ratio,36.52,32.89,36.68,38.74,40.47,23.4,47.88,43.04,48.72,43.58,46.48,30.19,34.0
