metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),712.6,739.65,1092.65,1194.05,1096.35,867.7,2042.7,2047.2,2513.55,4232.2,3426.25,3745.1,3465.0
EPS in Rs,,,17.43,33.88,33.99,35.32,36.8,77.0,76.24,68.12,84.21,75.64,
Equity Capital (Rs Cr),,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,125000000.0,
Market Cap (Rs Cr),,9245.62,13658.13,14925.62,13704.37,10846.25,25533.75,25590.0,31419.38,52902.5,42828.12,46813.75,44020.0
P/E ratio,,,62.69,35.24,32.26,24.57,55.51,26.59,32.97,62.13,40.69,49.51,42.6
