metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,394.95,344.9,306.2,307.8,281.1,326.0
EPS in Rs,,,3.63,10.54,-1.32,10.28,-0.82,0.9,0.44,4.13,0.61,10.06,
Equity Capital (Rs Cr),,,150.0,150.0,200.0,242.0,315.0,357.0,357.0,357.0,357.0,357.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,150000000.0,150000000.0,200000000.0,242000000.0,315000000.0,357000000.0,357000000.0,357000000.0,357000000.0,357000000.0,
Market Cap (Rs Cr),,,,,,,,14099.72,12312.93,10931.34,10988.46,10035.27,11649.0
P/E ratio,,,,,,,,438.83,783.86,74.14,504.59,27.94,29.9
