metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),156.9,75.9,108.57,81.35,71.55,20.8,48.75,49.35,70.05,247.3,216.43,245.5,406.0
EPS in Rs,3.96,-1.92,1.25,1.2,2.89,-4.21,-7.75,1.28,1.88,0.81,1.53,4.6,
Equity Capital (Rs Cr),490.0,490.0,490.0,734.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,2450000000.0,2450000000.0,2450000000.0,3670000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,
Market Cap (Rs Cr),38440.5,18595.5,26599.65,29855.45,24899.4,7238.4,16965.0,17173.8,24377.4,86060.4,75317.64,85434.0,141354.0
P/E ratio,39.62,-39.53,86.86,67.79,24.76,-4.94,-6.29,38.55,37.26,305.31,141.46,53.37,88.3
