metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),16.79,13.88,20.09,19.6,14.01,8.33,54.35,65.9,122.15,311.35,491.6,405.7,558.0
EPS in Rs,4.82,2.35,2.61,2.29,1.45,0.91,0.36,1.86,4.73,7.63,12.4,15.42,
Equity Capital (Rs Cr),59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,65.0,68.0,69.0,72.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,295000000.0,295000000.0,295000000.0,295000000.0,295000000.0,295000000.0,295000000.0,295000000.0,325000000.0,340000000.0,345000000.0,360000000.0,
Market Cap (Rs Cr),495.31,409.46,592.65,578.2,413.3,245.74,1603.33,1944.05,3969.88,10585.9,16960.2,14605.2,20079.0
P/E ratio,3.48,5.91,7.7,8.56,9.66,9.15,150.97,35.43,25.82,40.81,39.65,26.31,36.2
