metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),886.0,967.6,1425.15,1796.75,1821.1,351.3,954.45,935.4,1067.95,1553.0,649.85,752.45,1012.0
EPS in Rs,,38.43,47.95,60.08,54.77,64.28,37.89,62.03,95.93,115.34,33.06,11.41,
Equity Capital (Rs Cr),,595.0,598.0,600.0,603.0,694.0,773.0,775.0,776.0,778.0,779.0,779.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,595000000.0,598000000.0,600000000.0,603000000.0,694000000.0,773000000.0,775000000.0,776000000.0,778000000.0,779000000.0,779000000.0,
Market Cap (Rs Cr),,57572.2,85223.97,107805.0,109812.33,24380.22,73778.99,72493.5,82872.92,120823.4,50623.32,58615.86,78883.0
P/E ratio,,25.18,29.72,29.91,33.25,5.47,25.19,15.08,11.13,13.46,19.66,65.95,59.7
