metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,,499.3,561.0
EPS in Rs,,,,,,,3.79,-13.39,-8.34,-2.26,3.83,2.84,
Equity Capital (Rs Cr),,,,,,,15.0,15.0,15.0,15.0,154.0,347.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,,,75000000.0,75000000.0,75000000.0,75000000.0,770000000.0,1735000000.0,
Market Cap (Rs Cr),,,,,,,,,,,,86628.55,97612.0
P/E ratio,,,,,,,,,,,,175.81,210.0
