metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),85.78,125.38,201.57,230.95,244.45,199.7,224.65,193.75,228.85,263.2,293.6,248.45,272.0
EPS in Rs,6.03,6.19,11.49,14.07,14.87,18.02,19.59,22.92,22.17,24.35,26.48,26.08,
Equity Capital (Rs Cr),750.0,750.0,750.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,750000000.0,750000000.0,750000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,
Market Cap (Rs Cr),6433.5,9403.5,15117.75,34642.5,36667.5,29955.0,33697.5,29062.5,34327.5,39480.0,44040.0,37267.5,40815.0
P/E ratio,14.23,20.26,17.54,16.41,16.44,11.08,11.47,8.45,10.32,10.81,11.09,9.53,10.4
