metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),203.61,145.98,174.27,235.51,260.22,259.87,394.31,300.23,310.06,295.12,336.1,426.35,578.0
EPS in Rs,5.58,5.28,5.58,6.85,5.87,4.92,3.73,9.71,9.75,8.39,10.9,6.2,
Equity Capital (Rs Cr),39.0,39.0,39.0,39.0,58.0,58.0,64.0,64.0,64.0,64.0,64.0,64.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,195000000.0,195000000.0,195000000.0,195000000.0,290000000.0,290000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,
Market Cap (Rs Cr),3970.39,2846.61,3398.27,4592.44,7546.38,7536.23,12617.92,9607.36,9921.92,9443.84,10755.2,13643.2,18375.0
P/E ratio,36.49,27.65,31.23,34.38,44.33,52.82,105.71,30.92,31.8,35.18,30.83,68.77,80.3
