metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),348.36,316.9,442.0,377.85,335.95,267.25,440.9,348.5,491.55,1007.35,886.4,871.2,1127.0
EPS in Rs,11.24,18.89,14.53,17.35,18.06,11.49,20.84,43.83,19.37,38.36,44.97,50.09,
Equity Capital (Rs Cr),102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,101.0,101.0,101.0,101.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1020000000.0,1010000000.0,1010000000.0,1010000000.0,1010000000.0,
Market Cap (Rs Cr),35532.72,32323.8,45084.0,38540.7,34266.9,27259.5,44971.8,35547.0,49646.55,101742.35,89526.4,87991.2,112399.0
P/E ratio,30.99,16.78,30.42,21.78,18.6,23.26,21.16,7.95,25.38,26.26,19.71,17.39,20.7
