metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),41.08,69.24,117.11,176.76,299.58,221.58,514.98,725.99,561.67,724.53,894.56,801.55,1141.0
EPS in Rs,1.79,2.37,3.34,4.32,6.91,8.75,7.33,11.61,19.01,23.35,26.77,30.56,
Equity Capital (Rs Cr),50.0,54.0,109.0,115.0,115.0,120.0,120.0,121.0,121.0,124.0,124.0,622.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,500000000.0,540000000.0,1090000000.0,1150000000.0,1150000000.0,1200000000.0,1200000000.0,1210000000.0,1210000000.0,1240000000.0,1240000000.0,6220000000.0,
Market Cap (Rs Cr),2054.0,3738.96,12764.99,20327.4,34451.7,26589.6,61797.6,87844.79,67962.07,89841.72,110925.44,498564.1,710506.0
P/E ratio,22.95,29.22,35.06,40.92,43.35,25.32,70.26,62.53,29.55,31.03,33.42,26.23,34.7
