metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),23.0,11.5,17.45,18.3,41.15,16.0,33.05,134.5,214.5,318.25,337.35,391.45,496.0
EPS in Rs,-8.31,-14.1,-11.78,-8.9,1.57,13.74,4.91,9.56,11.49,13.91,13.37,15.29,
Equity Capital (Rs Cr),31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,
Market Cap (Rs Cr),713.0,356.5,540.95,567.3,1275.65,496.0,1024.55,4169.5,6649.5,9865.75,10457.85,12134.95,15120.0
P/E ratio,-2.77,-0.82,-1.48,-2.06,26.21,1.16,6.73,14.07,18.67,22.88,25.23,25.6,30.0
