metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),201.53,185.36,246.44,401.92,516.51,526.98,1212.64,1517.21,1337.0,1991.25,1294.25,1599.0,1538.0
EPS in Rs,2.89,3.79,5.44,6.58,7.36,9.25,15.1,18.06,17.0,20.33,19.5,19.9,
Equity Capital (Rs Cr),12.0,12.0,12.0,12.0,12.0,15.0,20.0,20.0,27.0,27.0,27.0,27.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,150000000.0,200000000.0,200000000.0,270000000.0,270000000.0,270000000.0,270000000.0,
Market Cap (Rs Cr),2418.36,2224.32,2957.28,4823.04,6198.12,7904.7,24252.8,30344.2,36099.0,53763.75,34944.75,43173.0,41310.0
P/E ratio,69.73,48.91,45.3,61.08,70.18,56.97,80.31,84.01,78.65,97.95,66.37,80.35,74.9
