metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),47.7,38.05,88.6,128.8,94.05,64.75,84.55,67.6,59.6,74.7,96.09,113.61
EPS in Rs,4.22,5.08,5.92,7.17,6.81,6.48,6.19,8.1,6.26,4.29,8.59,12.57
Equity Capital (Rs Cr),78.0,79.0,79.0,84.0,84.0,84.0,95.0,95.0,95.0,96.0,96.0,96.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,780000000.0,790000000.0,790000000.0,840000000.0,840000000.0,840000000.0,950000000.0,950000000.0,950000000.0,960000000.0,960000000.0,960000000.0
Market Cap (Rs Cr),3720.6,3005.95,6999.4,10819.2,7900.2,5439.0,8032.25,6422.0,5662.0,7171.2,9224.64,10906.56
P/E ratio,11.3,7.49,14.97,17.96,13.81,9.99,13.66,8.35,9.52,17.41,11.19,9.04
