metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,679.45,413.5,705.95,461.2,481.5,611.0
EPS in Rs,,,,27.93,62.4,76.42,3.76,6.19,6.75,8.82,9.67,10.29,
Equity Capital (Rs Cr),,,,28.0,28.0,47.0,573.0,584.0,585.0,586.0,622.0,622.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,28000000.0,28000000.0,47000000.0,573000000.0,584000000.0,585000000.0,586000000.0,622000000.0,622000000.0,
Market Cap (Rs Cr),,,,,,,,39679.88,24189.75,41368.67,28686.64,29949.3,37984.0
P/E ratio,,,,,,,,109.77,61.26,80.04,47.69,46.79,56.0
