metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),2877.9,3228.75,3984.75,3950.0,3908.95,3244.85,6737.95,6602.3,7622.15,9749.15,11509.55,10745.0
EPS in Rs,76.47,90.3,98.9,80.92,87.51,199.4,189.26,254.42,175.41,242.65,204.94,277.1
Equity Capital (Rs Cr),274.0,274.0,275.0,275.0,275.0,289.0,289.0,289.0,289.0,289.0,295.0,295.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,274000000.0,274000000.0,275000000.0,275000000.0,275000000.0,289000000.0,289000000.0,289000000.0,289000000.0,289000000.0,295000000.0,295000000.0
Market Cap (Rs Cr),78854.46,88467.75,109580.62,108625.0,107496.12,93776.16,194726.76,190806.47,220280.14,281750.43,339531.72,316977.5
P/E ratio,37.63,35.76,40.29,48.81,44.67,16.27,35.6,25.95,43.45,40.18,56.16,38.78
