metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),421.79,412.7,849.2,753.65,566.0,505.55,825.55,756.15,563.35,952.05,798.75,974.2
EPS in Rs,8.1,9.02,27.88,37.74,35.24,25.31,24.18,9.31,39.18,77.51,105.26,79.2
Equity Capital (Rs Cr),33.0,35.0,35.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,165000000.0,175000000.0,175000000.0,185000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0
Market Cap (Rs Cr),6959.53,7222.25,14861.0,13942.52,10188.0,9099.9,14859.9,13610.7,10140.3,17136.9,14377.5,17535.6
P/E ratio,52.07,45.75,30.46,19.97,16.06,19.97,34.14,81.22,14.38,12.28,7.59,12.3
