metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,,330.2,260.05,255.0
EPS in Rs,,,,,,-13.63,-15.05,,,,,,
Equity Capital (Rs Cr),,,,,,0.88,0.01,0.86,3.0,3.0,229.0,261.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,,,8800000.0,100000.0,8600000.0,30000000.0,30000000.0,2290000000.0,2610000000.0,
Market Cap (Rs Cr),,,,,,,,,,,75615.8,67873.05,70498.0
P/E ratio,,,,,,,,,,,,,
