metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),119.2,69.55,62.7,72.8,68.95,42.7,87.85,302.2,240.85,528.9,537.9,471.6,555.0
EPS in Rs,8.23,8.83,3.84,0.48,4.24,6.7,4.84,10.51,8.99,10.47,11.16,12.74,
Equity Capital (Rs Cr),1640.0,1627.0,1628.0,1640.0,1641.0,1642.0,1642.0,1640.0,1641.0,1641.0,1745.0,1756.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,1640000000.0,1627000000.0,1628000000.0,1640000000.0,1641000000.0,1642000000.0,1642000000.0,1640000000.0,1641000000.0,1641000000.0,1745000000.0,1756000000.0,
Market Cap (Rs Cr),19548.8,11315.78,10207.56,11939.2,11314.69,7011.34,14424.97,49560.8,39523.49,86792.49,93863.55,82812.96,101694.0
P/E ratio,14.48,7.88,16.33,151.67,16.26,6.37,18.15,28.75,26.79,50.52,48.2,37.02,50.7
