metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,29.12,153.68,116.29,304.5,231.32,227.53,340.0
EPS in Rs,3.27,2.21,2.16,1.5,1.11,1.14,3.63,7.54,10.67,13.4,12.98,10.05,
Equity Capital (Rs Cr),14.0,14.0,14.0,72.0,72.0,72.0,82.0,83.0,83.0,84.0,90.0,91.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,140000000.0,140000000.0,140000000.0,720000000.0,720000000.0,720000000.0,820000000.0,830000000.0,830000000.0,840000000.0,900000000.0,910000000.0,
Market Cap (Rs Cr),,,,,,,2387.84,12755.44,9652.07,25578.0,20818.8,20705.23,30971.0
P/E ratio,,,,,,,8.02,20.38,10.9,22.72,17.82,22.64,33.8
