metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),177.75,139.35,224.35,222.85,220.9,131.6,183.6,151.1,177.95,304.55,360.45,287.9
EPS in Rs,7.23,8.2,9.42,8.13,9.95,9.14,9.53,51.38,9.68,10.31,9.35,10.05
Equity Capital (Rs Cr),85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0,850000000.0
Market Cap (Rs Cr),15108.75,11844.75,19069.75,18942.25,18776.5,11186.0,15606.0,12843.5,15125.75,25886.75,30638.25,24471.5
P/E ratio,24.59,16.99,23.82,27.41,22.2,14.4,19.27,2.94,18.38,29.54,38.55,28.65
