metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,1359.2,1093.7,714.2,820.0
EPS in Rs,,,,,,-101.43,-151.23,-10.23,-5.12,1.15,7.19,77.9,
Equity Capital (Rs Cr),,,,,,6.0,6.0,11.0,12.0,14.0,14.0,14.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,,,60000000.0,60000000.0,110000000.0,120000000.0,140000000.0,140000000.0,140000000.0,
Market Cap (Rs Cr),,,,,,,,,,19028.8,15311.8,9998.8,11543.0
P/E ratio,,,,,,,,,,1181.91,152.11,9.17,322.0
