metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),441.85,377.45,790.65,848.6,606.05,285.95,470.3,489.85,415.85,600.25,649.95,566.95,508.0
EPS in Rs,19.84,23.39,26.14,28.8,36.37,35.15,38.7,41.66,43.3,48.85,43.21,36.53,
Equity Capital (Rs Cr),197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,394000000.0,
Market Cap (Rs Cr),17408.89,14871.53,31151.61,33434.84,23878.37,11266.43,18529.82,19300.09,16384.49,23649.85,25608.03,22337.83,20006.0
P/E ratio,22.27,16.14,30.25,29.47,16.66,8.14,12.15,11.76,9.6,12.29,15.04,15.52,13.4
