metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),24.45,28.65,33.65,33.1,24.1,20.75,26.05,27.45,33.25,121.4,91.59,63.35,68.6
EPS in Rs,4.05,3.41,3.73,3.12,3.47,3.99,4.19,2.52,3.46,2.32,2.09,1.63,
Equity Capital (Rs Cr),4137.0,4137.0,4137.0,3930.0,3930.0,3930.0,3930.0,3930.0,3930.0,3930.0,3930.0,3930.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,4137000000.0,4137000000.0,4137000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,3930000000.0,
Market Cap (Rs Cr),10114.97,11852.5,13921.0,13008.3,9471.3,8154.75,10237.65,10787.85,13067.25,47710.2,35994.87,24896.55,26966.0
P/E ratio,6.04,8.4,9.02,10.61,6.95,5.2,6.22,10.89,9.61,52.33,43.82,38.87,42.2
