metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),36.3,24.35,50.95,155.85,82.0,33.45,90.5,317.75,484.65,998.75,1831.95,1318.1,1618.0
EPS in Rs,0.97,0.64,4.78,6.42,2.25,4.81,7.6,20.19,29.13,34.65,42.32,51.32,
Equity Capital (Rs Cr),14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,75000000.0,75000000.0,
Market Cap (Rs Cr),254.1,170.45,356.65,1090.95,574.0,234.15,633.5,2224.25,3392.55,6991.25,13739.62,9885.75,11945.0
P/E ratio,37.42,38.05,10.66,24.28,36.44,6.95,11.91,15.74,16.64,28.82,43.29,25.68,31.5
