metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,356.42,191.7,112.3,154.35,111.65,97.3,227.1,154.52,117.82,147.0
EPS in Rs,35.4,24.03,26.15,13.29,3.67,8.75,9.95,1.18,6.36,6.77,6.29,8.57,
Equity Capital (Rs Cr),200.0,200.0,200.0,412.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,400000000.0,400000000.0,400000000.0,824000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,1648000000.0,
Market Cap (Rs Cr),,,,29369.01,31592.16,18507.04,25436.88,18399.92,16035.04,37426.08,25464.9,19416.74,24201.0
P/E ratio,,,,26.82,52.23,12.83,15.51,94.62,15.3,33.55,24.57,13.75,17.1
