metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),305.15,399.85,672.65,723.75,708.45,512.85,1002.55,768.05,756.65,810.55,896.75,920.1,868.0
EPS in Rs,10.34,22.9,27.84,23.95,21.68,25.65,33.22,37.3,13.31,15.23,11.54,29.57,
Equity Capital (Rs Cr),24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,
Market Cap (Rs Cr),7323.6,9596.4,16143.6,17370.0,17002.8,12308.4,24061.2,18433.2,18159.6,19453.2,21522.0,22082.4,20520.0
P/E ratio,29.51,17.46,24.16,30.22,32.68,19.99,30.18,20.59,56.85,53.22,77.71,31.12,79.1
