metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),209.18,210.72,269.91,246.02,288.87,165.33,210.4,241.35,369.28,412.46,409.75,287.7,278.0
EPS in Rs,8.04,7.74,8.47,9.24,10.27,12.45,10.69,12.37,15.44,16.39,27.77,16.51,
Equity Capital (Rs Cr),802.0,805.0,1215.0,1220.0,1226.0,1229.0,1231.0,1232.0,1243.0,1248.0,1251.0,1253.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,8020000000.0,8050000000.0,12150000000.0,12200000000.0,12260000000.0,12290000000.0,12310000000.0,12320000000.0,12430000000.0,12480000000.0,12510000000.0,12530000000.0,
Market Cap (Rs Cr),167762.36,169629.6,327940.65,300144.4,354154.62,203190.57,259002.4,297343.2,459015.04,514750.08,512597.25,360488.1,348570.0
P/E ratio,26.02,27.22,31.87,26.63,28.13,13.28,19.68,19.51,23.92,25.17,14.76,17.43,16.7
