metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,742.05,1379.55,2364.4,2880.05,5065.0,5147.95,6843.5,9729.0
EPS in Rs,11.64,13.09,16.48,25.35,35.39,50.97,59.15,60.8,84.85,118.75,134.28,177.48,
Equity Capital (Rs Cr),141.0,141.0,141.0,141.0,141.0,149.0,149.0,149.0,150.0,150.0,150.0,151.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,141000000.0,141000000.0,141000000.0,141000000.0,141000000.0,149000000.0,149000000.0,149000000.0,150000000.0,150000000.0,150000000.0,151000000.0,
Market Cap (Rs Cr),,,,,,11056.55,20555.29,35229.56,43200.75,75975.0,77219.25,103336.85,146483.0
P/E ratio,,,,,,14.56,23.32,38.89,33.94,42.65,38.34,38.56,54.8
