metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),148.8,121.25,150.55,258.75,198.95,294.85,638.9,777.4,708.85,1096.2,1001.9,1014.8,1083.0
EPS in Rs,3.86,-0.08,5.94,7.56,6.23,4.8,8.95,9.78,12.48,11.63,12.92,15.59,
Equity Capital (Rs Cr),62.0,63.0,63.0,63.0,63.0,92.0,92.0,92.0,93.0,95.0,99.0,99.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,620000000.0,630000000.0,630000000.0,630000000.0,630000000.0,920000000.0,920000000.0,920000000.0,930000000.0,950000000.0,990000000.0,990000000.0,
Market Cap (Rs Cr),9225.6,7638.75,9484.65,16301.25,12533.85,27126.2,58778.8,71520.8,65923.05,104139.0,99188.1,100465.2,107189.0
P/E ratio,38.55,-1515.62,25.35,34.23,31.93,61.43,71.39,79.49,56.8,94.26,77.55,65.09,65.0
