metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),61.9,60.25,141.35,178.25,107.9,100.8,135.55,194.25,213.8,669.95,430.2,300.0
EPS in Rs,0.14,-0.01,0.03,2.24,-0.22,-0.2,-2.81,-5.98,-2.31,9.61,24.1,8.75
Equity Capital (Rs Cr),22.0,22.0,22.0,24.0,24.0,24.0,24.0,26.0,26.0,31.0,31.0,31.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,220000000.0,220000000.0,220000000.0,240000000.0,240000000.0,240000000.0,240000000.0,260000000.0,260000000.0,310000000.0,310000000.0,310000000.0
Market Cap (Rs Cr),1361.8,1325.5,3109.7,4278.0,2589.6,2419.2,3253.2,5050.5,5558.8,20768.45,13336.2,9300.0
P/E ratio,442.14,-6025.0,4711.67,79.58,-490.45,-504.0,-48.24,-32.48,-92.55,69.71,17.85,34.29
