metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),251.15,295.85,385.05,722.9,867.9,603.25,1406.75,1672.2,1031.05,2300.1,2129.6,1471.3,1708.0
EPS in Rs,9.58,7.33,9.56,4.01,11.04,10.73,-6.82,12.68,20.55,26.08,46.48,61.43,
Equity Capital (Rs Cr),100.0,108.0,108.0,108.0,115.0,126.0,139.0,139.0,139.0,139.0,151.0,151.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,200000000.0,216000000.0,216000000.0,216000000.0,230000000.0,252000000.0,278000000.0,278000000.0,278000000.0,278000000.0,302000000.0,302000000.0,
Market Cap (Rs Cr),5023.0,6390.36,8317.08,15614.64,19961.7,15201.9,39107.65,46487.16,28663.19,63942.78,64313.92,44433.26,51451.0
P/E ratio,26.22,40.36,40.28,180.27,78.61,56.22,-206.27,131.88,50.17,88.19,45.82,23.95,27.6
