metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,196.51,351.4,774.7,572.8,929.7,727.5,494.5,524.0
EPS in Rs,,,,,,,,,12.57,13.89,16.44,17.42,
Equity Capital (Rs Cr),,,,,,,,,160.0,160.0,160.0,160.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,,,,,800000000.0,800000000.0,800000000.0,800000000.0,
Market Cap (Rs Cr),,,,,,,,,45824.0,74376.0,58200.0,39560.0,41952.0
P/E ratio,,,,,,,,,45.57,66.93,44.25,28.39,30.3
