metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),606.2,568.45,838.15,885.2,1025.55,1170.05,2258.15,2819.65,3030.2,3867.55,3428.2,2718.8,2726.0
EPS in Rs,18.0,22.72,33.39,26.66,29.72,33.06,48.66,55.62,81.04,110.83,109.43,87.06,
Equity Capital (Rs Cr),14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,
Market Cap (Rs Cr),8486.8,7958.3,11734.1,12392.8,14357.7,16380.7,33872.25,42294.75,45453.0,58013.25,51423.0,40782.0,41353.0
P/E ratio,33.68,25.02,25.1,33.2,34.51,35.39,46.41,50.69,37.39,34.9,31.33,31.23,33.3
