metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,934.34,1215.14,1161.1,1804.0
EPS in Rs,,,,,,35.43,54.82,57.19,,,,,
Equity Capital (Rs Cr),,,,,,26.0,35.0,35.0,35.0,35.0,36.0,36.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,,130000000.0,175000000.0,175000000.0,175000000.0,175000000.0,180000000.0,180000000.0,
Market Cap (Rs Cr),,,,,,,,,,16350.95,21872.52,20899.8,32937.0
P/E ratio,,,,,,,,,,,,,30.4
