metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,259.7,449.85,359.95,452.7,649.9,543.7
EPS in Rs,,,,,,-3.4,3.41,29.93,19.31,11.48,15.77,17.45
Equity Capital (Rs Cr),,,,,,0.05,16.0,16.0,16.0,16.0,16.0,16.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,,500000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,160000000.0
Market Cap (Rs Cr),,,,,,,4155.2,7197.6,5759.2,7243.2,10398.4,8699.2
P/E ratio,,,,,,,76.16,15.03,18.64,39.43,41.21,31.16
