metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,1069.4,805.15,1230.45,3315.85,3523.25,1824.6,3657.7,7210.85,6549.0,7440.0
EPS in Rs,13.26,11.1,9.3,19.81,29.78,50.37,24.22,32.41,46.66,39.44,72.01,50.48,
Equity Capital (Rs Cr),22.0,22.0,24.0,31.0,31.0,31.0,34.0,34.0,34.0,34.0,34.0,35.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,22000000.0,22000000.0,24000000.0,31000000.0,31000000.0,31000000.0,34000000.0,34000000.0,34000000.0,34000000.0,34000000.0,35000000.0,
Market Cap (Rs Cr),,,,3315.14,2495.97,3814.39,11273.89,11979.05,6203.64,12436.18,24516.89,22921.5,26241.0
P/E ratio,,,,53.98,27.04,24.43,136.91,108.71,39.1,92.74,100.14,129.73,133.0
