metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),23.8,27.0,42.1,40.3,48.85,19.5,43.6,60.25,55.65,192.0,381.3,548.6,644.0
EPS in Rs,4.17,5.62,4.65,7.71,12.83,2.76,10.01,21.62,5.84,9.34,16.61,20.07,
Equity Capital (Rs Cr),81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,241.0,241.0,241.0,241.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,81000000.0,241000000.0,241000000.0,241000000.0,241000000.0,
Market Cap (Rs Cr),192.78,218.7,341.01,326.43,395.69,157.95,353.16,488.02,1341.16,4627.2,9189.33,13221.26,15536.0
P/E ratio,5.71,4.8,9.05,5.23,3.81,7.07,4.36,2.79,9.53,20.56,22.96,27.33,32.1
