metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,145.95,98.55,42.15,119.3,107.65,153.55,175.4,185.07,292.25
EPS in Rs,4.08,6.58,4.3,3.15,3.96,3.81,4.66,7.06,19.83,12.83,12.78,14.37
Equity Capital (Rs Cr),757.0,796.0,1232.0,2201.0,2201.0,2414.0,2415.0,2416.0,2418.0,2600.0,2607.0,2620.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,757000000.0,796000000.0,1232000000.0,2201000000.0,2201000000.0,2414000000.0,2415000000.0,2416000000.0,2418000000.0,2600000000.0,2607000000.0,2620000000.0
Market Cap (Rs Cr),,,,32123.6,21690.85,10175.01,28810.95,26008.24,37128.39,45604.0,48247.75,76569.5
P/E ratio,,,,46.33,24.89,11.06,25.6,15.25,7.74,13.67,14.48,20.34
