metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),85.61,68.82,95.93,140.53,107.07,30.52,104.58,157.4,286.1,691.25,773.3,466.6
EPS in Rs,5.49,3.81,0.78,5.82,7.36,0.59,1.29,12.36,15.52,16.11,22.93,3.95
Equity Capital (Rs Cr),27.0,29.0,29.0,33.0,33.0,33.0,32.0,32.0,32.0,36.0,36.0,36.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,135000000.0,145000000.0,145000000.0,165000000.0,165000000.0,165000000.0,160000000.0,160000000.0,160000000.0,180000000.0,180000000.0,180000000.0
Market Cap (Rs Cr),1155.73,997.89,1390.99,2318.74,1766.65,503.58,1673.28,2518.4,4577.6,12442.5,13919.4,8398.8
P/E ratio,15.59,18.06,122.99,24.15,14.55,51.73,81.07,12.73,18.43,42.91,33.72,118.13
