metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,296.44,243.62,313.79,294.45,150.42,185.0
EPS in Rs,,,,-1.97,-2.07,-6.27,-3.73,1.46,7.35,1.66,0.6,-0.99,
Equity Capital (Rs Cr),,,,42.0,43.0,50.0,53.0,64.0,64.0,64.0,64.0,64.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,210000000.0,215000000.0,250000000.0,265000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,
Market Cap (Rs Cr),,,,,,,,9486.08,7795.84,10041.28,9422.4,4813.44,5960.0
P/E ratio,,,,,,,,203.04,33.15,189.03,490.75,-151.94,
