metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,216.95,236.75,220.55,208.8,392.5,374.0,293.0,267.5,353.95,223.6,275.0
EPS in Rs,,,,5.17,6.4,7.91,9.82,9.13,7.28,6.84,8.64,-3.76,
Equity Capital (Rs Cr),,,,125.0,125.0,125.0,126.0,127.0,127.0,129.0,129.0,129.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,625000000.0,625000000.0,625000000.0,630000000.0,635000000.0,635000000.0,645000000.0,645000000.0,645000000.0,
Market Cap (Rs Cr),,,,14796.88,13784.38,13050.0,24727.5,23749.0,18605.5,17253.75,22829.78,14422.2,17682.0
P/E ratio,,,,45.79,34.46,26.4,39.97,40.96,40.25,39.11,40.97,-59.47,52.7
