metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,454.45,371.55,441.35,696.2,538.2,499.2,633.35,685.7,590.6,574.0
EPS in Rs,3.94,4.09,4.44,5.5,6.33,6.43,6.73,6.28,6.37,7.32,8.41,8.86,
Equity Capital (Rs Cr),1995.0,1995.0,1998.0,2012.0,2017.0,2019.0,2021.0,2113.0,2149.0,2151.0,2153.0,2158.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,1995000000.0,1995000000.0,1998000000.0,2012000000.0,2017000000.0,2019000000.0,2021000000.0,2113000000.0,2149000000.0,2151000000.0,2153000000.0,2158000000.0,
Market Cap (Rs Cr),,,,91435.34,74941.63,89108.57,140702.02,113721.66,107278.08,136233.58,147631.21,127451.48,123910.0
P/E ratio,,,,82.63,58.7,68.64,103.45,85.7,78.37,86.52,81.53,66.66,64.8
