metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),19.8,24.15,32.2,27.7,24.6,19.95,24.45,27.8,40.2,89.7,82.2,73.72,78.7
EPS in Rs,2.25,1.85,2.95,2.45,2.58,2.87,3.26,3.51,3.89,3.58,2.99,3.75,
Equity Capital (Rs Cr),11071.0,11071.0,10259.0,10259.0,10045.0,10045.0,10045.0,10045.0,10045.0,10045.0,10045.0,10045.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,11071000000.0,11071000000.0,10259000000.0,10259000000.0,10045000000.0,10045000000.0,10045000000.0,10045000000.0,10045000000.0,10045000000.0,10045000000.0,10045000000.0,
Market Cap (Rs Cr),21920.58,26736.46,33033.98,28417.43,24710.7,20039.78,24560.03,27925.1,40380.9,90103.65,82569.9,74051.74,79085.0
P/E ratio,8.8,13.05,10.92,11.31,9.53,6.95,7.5,7.92,10.33,25.06,27.49,19.66,21.0
