metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),347.37,287.87,334.03,410.18,553.66,815.03,858.26,869.03,985.22,1311.18,1125.38,1174.8,1510.0
EPS in Rs,,,,,,,,,,,20.4,16.63,
Equity Capital (Rs Cr),,,,,,,,,,96.0,193.0,,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,,,,,,,960000000.0,1930000000.0,,
Market Cap (Rs Cr),,,,,,,,,,125873.28,217198.34,,291098.0
P/E ratio,,,,,,,,,,,55.17,70.64,78.6
