metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),873.55,869.5,911.75,1333.35,1683.9,2298.5,2431.5,2048.65,2560.35,2264.35,2258.85,2055.2,2100.0
EPS in Rs,20.17,19.18,20.68,24.09,27.97,31.17,34.03,37.79,43.07,43.74,45.32,64.01,
Equity Capital (Rs Cr),216.0,216.0,216.0,216.0,216.0,216.0,235.0,235.0,235.0,235.0,235.0,235.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,2160000000.0,2160000000.0,2160000000.0,2160000000.0,2160000000.0,2160000000.0,2350000000.0,2350000000.0,2350000000.0,2350000000.0,2350000000.0,2350000000.0,
Market Cap (Rs Cr),188686.8,187812.0,196938.0,288003.6,363722.4,496476.0,571402.5,481432.75,601682.25,532122.25,530829.75,482972.0,493461.0
P/E ratio,43.31,45.33,44.09,55.35,60.2,73.74,71.45,54.21,59.45,51.77,49.84,32.11,45.1
