metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),7299.35,6050.0,5203.5,3768.75,3593.65,2199.05,5574.35,6862.25,6212.95,6183.95,6136.5,4747.0,4716.0
EPS in Rs,54.51,82.95,58.93,60.99,37.83,-17.64,42.91,161.08,156.16,126.86,106.38,104.26,
Equity Capital (Rs Cr),24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,
Market Cap (Rs Cr),17518.44,14520.0,12488.4,9045.0,8624.76,5277.72,13378.44,16469.4,14911.08,14841.48,14727.6,11392.8,11190.0
P/E ratio,133.91,72.94,88.3,61.79,94.99,-124.66,129.91,42.6,39.79,48.75,57.68,45.53,39.9
