metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,733.65,1169.75,1018.8,1165.35,7244.0,9045.75,19405.0,17902.0
EPS in Rs,77.06,135.77,136.68,111.66,108.78,38.08,-93.83,-69.12,101.42,294.54,607.71,919.55,
Equity Capital (Rs Cr),13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,
Market Cap (Rs Cr),,,,,,953.75,1520.67,1324.44,1514.95,9417.2,11759.48,25226.5,23588.0
P/E ratio,,,,,,19.27,-12.47,-14.74,11.49,24.59,14.88,21.1,21.4
