metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,12.8,29.1,32.7,68.6,252.9,351.85,249.65
EPS in Rs,1.62,2.06,2.13,2.73,3.3,3.63,4.76,5.32,6.44,7.44,6.15,4.2
Equity Capital (Rs Cr),2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0,2085.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0,2085000000.0
Market Cap (Rs Cr),,,,,,2668.8,6067.35,6817.95,14303.1,52729.65,73360.73,52052.03
P/E ratio,,,,,,3.53,6.11,6.15,10.65,33.99,57.21,59.44
