metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),40.55,38.7,59.75,167.65,109.2,34.25,154.35,240.5,406.9,1426.65,1257.1,748.95,1070.0
EPS in Rs,0.67,0.85,1.31,4.44,4.78,4.63,7.03,8.82,14.41,27.56,34.36,34.86,
Equity Capital (Rs Cr),20.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,100000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,
Market Cap (Rs Cr),405.5,445.05,687.12,1927.97,1255.8,393.88,1775.03,2886.0,4882.8,17119.8,15085.2,8987.4,12745.0
P/E ratio,60.52,45.53,45.61,37.76,22.85,7.4,21.96,27.27,28.24,51.77,36.59,21.48,29.2
