metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),100.42,211.57,107.73,165.3,209.8,54.4,740.0,945.75,410.6,1096.8,692.7,598.55,720.0
EPS in Rs,-6.75,-1.9,-1.79,3.72,9.97,1.21,19.76,25.94,19.69,23.47,23.97,24.73,
Equity Capital (Rs Cr),50.0,50.0,51.0,63.0,66.0,66.0,66.0,67.0,68.0,68.0,69.0,70.0,
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
Shares Outstanding,100000000.0,100000000.0,102000000.0,126000000.0,132000000.0,132000000.0,132000000.0,134000000.0,136000000.0,136000000.0,138000000.0,140000000.0,
Market Cap (Rs Cr),1004.2,2115.7,1098.85,2082.78,2769.36,718.08,9768.0,12673.05,5584.16,14916.48,9559.26,8379.7,10098.0
P/E ratio,-14.88,-111.35,-60.18,44.44,21.04,44.96,37.45,36.46,20.85,46.73,28.9,24.2,27.3
