metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),49.55,107.85,145.35,75.65,135.2,104.05,214.5,489.4,395.75,361.95,547.5,497.1,586.0
EPS in Rs,-2.37,4.09,25.23,10.14,25.21,23.61,22.85,22.77,14.09,26.49,21.64,18.74,
Equity Capital (Rs Cr),24.0,24.0,24.0,23.0,23.0,22.0,21.0,20.0,20.0,20.0,20.0,20.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,240000000.0,240000000.0,240000000.0,230000000.0,230000000.0,220000000.0,210000000.0,200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,
Market Cap (Rs Cr),1189.2,2588.4,3488.4,1739.95,3109.6,2289.1,4504.5,9788.0,7915.0,7239.0,10950.0,9942.0,12384.0
P/E ratio,-20.91,26.37,5.76,7.46,5.36,4.41,9.39,21.49,28.09,13.66,25.3,26.53,32.7
