metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,1565.75,2877.25,2298.4,2150.0
EPS in Rs,,,,,,967.52,-242.15,385.5,2572.08,25.23,33.34,37.93,
Equity Capital (Rs Cr),,,,,,0.37,0.37,0.37,0.37,61.0,61.0,61.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,,,370000.0,370000.0,370000.0,370000.0,61000000.0,61000000.0,61000000.0,
Market Cap (Rs Cr),,,,,,,,,,9551.08,17551.22,14020.24,13048.0
P/E ratio,,,,,,,,,,62.06,86.3,60.6,56.7
