metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),1068.65,758.5,979.95,1134.6,986.5,740.45,1343.55,1939.05,2292.7,4192.35,3654.1,3260.7
EPS in Rs,17.6,23.69,18.72,19.48,27.31,17.83,17.34,26.21,37.79,54.15,53.25,60.47
Equity Capital (Rs Cr),24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,120000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0
Market Cap (Rs Cr),12823.8,8722.75,11269.42,13047.9,11344.75,8515.17,15450.83,22299.08,26366.05,48212.03,42022.15,37498.05
P/E ratio,60.72,32.02,52.35,58.24,36.12,41.53,77.48,73.98,60.67,77.42,68.62,53.92
