metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,730.5,1297.55,1401.7,1163.1,1346.0
EPS in Rs,26.74,18.22,33.78,8.25,10.14,12.68,9.1,14.7,20.77,21.38,23.97,27.4,
Equity Capital (Rs Cr),9.0,9.0,9.0,44.0,44.0,44.0,44.0,94.0,102.0,102.0,102.0,102.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,9000000.0,9000000.0,9000000.0,44000000.0,44000000.0,44000000.0,44000000.0,94000000.0,102000000.0,102000000.0,102000000.0,102000000.0,
Market Cap (Rs Cr),,,,,,,,,7451.1,13235.01,14297.34,11863.62,13673.0
P/E ratio,,,,,,,,,35.17,60.69,58.48,42.45,48.9
