metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,35.25,177.55,601.05,925.1,1486.4,1307.45,634.75,598.0
EPS in Rs,,,,,-27.0,1.98,5.38,5.33,10.0,13.9,21.69,30.63,
Equity Capital (Rs Cr),,,,0.1,268.0,269.0,269.0,270.0,270.0,271.0,272.0,272.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,100000.0,268000000.0,269000000.0,269000000.0,270000000.0,270000000.0,271000000.0,272000000.0,272000000.0,
Market Cap (Rs Cr),,,,,,948.23,4776.1,16228.35,24977.7,40281.44,35562.64,17265.2,16405.0
P/E ratio,,,,,,17.8,33.0,112.77,92.51,106.94,60.28,20.72,26.3
