metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),255.68,267.79,360.64,471.52,575.7,430.95,746.83,735.17,804.78,723.95,914.1,731.55,749.0
EPS in Rs,10.66,12.66,14.91,17.83,20.5,24.85,28.87,34.31,41.22,42.16,46.26,49.39,
Equity Capital (Rs Cr),501.0,506.0,513.0,519.0,545.0,548.0,551.0,555.0,558.0,760.0,765.0,1539.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,5010000000.0,5060000000.0,5130000000.0,5190000000.0,5450000000.0,5480000000.0,5510000000.0,5550000000.0,5580000000.0,7600000000.0,7650000000.0,15390000000.0,
Market Cap (Rs Cr),128095.68,135501.74,185008.32,244718.88,313756.5,236160.6,411503.33,408019.35,449067.24,550202.0,699286.5,1125855.45,1153823.0
P/E ratio,23.98,21.15,24.19,26.45,28.08,17.34,25.87,21.43,19.52,17.17,19.76,14.81,15.2
