metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),90.65,128.32,188.2,288.15,288.25,146.25,468.45,732.65,688.1,830.2,1063.2,1122.5
EPS in Rs,7.43,-1.39,14.57,25.71,31.6,16.67,32.73,85.49,17.14,36.03,14.33,91.26
Equity Capital (Rs Cr),303.0,301.0,301.0,302.0,301.0,301.0,302.0,301.0,301.0,305.0,305.0,305.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,3030000000.0,3010000000.0,3010000000.0,3020000000.0,3010000000.0,3010000000.0,3020000000.0,3010000000.0,3010000000.0,3050000000.0,3050000000.0,3050000000.0
Market Cap (Rs Cr),27466.95,38624.32,56648.2,87021.3,86763.25,44021.25,141471.9,220527.65,207118.1,253211.0,324276.0,342362.5
P/E ratio,12.2,-92.32,12.92,11.21,9.12,8.77,14.31,8.57,40.15,23.04,74.19,12.3
