metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),157.96,157.96,75.0,60.35,53.6,12.45,25.65,32.3,49.05,134.2,92.3,110.01
EPS in Rs,10.49,8.54,-31.32,3.64,8.33,-16.59,6.01,5.3,11.44,16.08,18.91,21.43
Equity Capital (Rs Cr),48.0,48.0,52.0,56.0,56.0,71.0,71.0,93.0,103.0,110.0,110.0,110.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,480000000.0,480000000.0,520000000.0,560000000.0,560000000.0,710000000.0,710000000.0,930000000.0,1030000000.0,1100000000.0,1100000000.0,1100000000.0
Market Cap (Rs Cr),7582.08,7582.08,3900.0,3379.6,3001.6,883.95,1821.15,3003.9,5052.15,14762.0,10153.0,12101.1
P/E ratio,15.06,18.5,-2.39,16.58,6.43,-0.75,4.27,6.09,4.29,8.35,4.88,5.13
