metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,,382.9,884.85,327.25,454.0
EPS in Rs,,,,,,24141.67,1396.49,,,,,,
Equity Capital (Rs Cr),,,,,,0.6,10.0,,,,,,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,,,,,3000000.0,50000000.0,,,,,,
Market Cap (Rs Cr),,,,,,,,,,,,,7875.0
P/E ratio,,,,,,,,,,,,,55.9
