metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),9.46,6.89,7.98,4.74,9.38,5.55,17.01,37.02,38.32,106.76,101.86,150.43,211.0
EPS in Rs,-0.57,0.33,-3.2,-1.09,-0.51,-1.18,0.66,2.55,5.56,10.8,6.71,6.66,
Equity Capital (Rs Cr),2872.0,3334.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,14360000000.0,16670000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,19285000000.0,
Market Cap (Rs Cr),13584.56,11485.63,15389.43,9141.09,18089.33,10703.17,32803.79,71393.07,73900.12,205886.66,196437.01,290104.26,407505.0
P/E ratio,-16.6,20.88,-2.49,-4.35,-18.39,-4.7,25.77,14.52,6.89,9.89,15.18,22.59,28.6
