metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),432.05,267.05,398.3,437.25,484.35,485.3,1799.5,3784.9,4029.85,6408.85,6257.4,6844.0,7102.0
EPS in Rs,,,,,,,,,,63.09,50.9,53.33,
Equity Capital (Rs Cr),,,,,,,,,85.0,85.0,85.0,85.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,,,,,,,,85000000.0,85000000.0,85000000.0,85000000.0,
Market Cap (Rs Cr),,,,,,,,,34253.72,54475.23,53187.9,58174.0,60564.0
P/E ratio,,,,,,,,,,101.58,122.94,128.33,110.0
